"","logFC","logCPM","PValue","FDR","significant"
"PAM18",-0.229321004204961,6.16762331606865,0.304939809534703,0.615820356539764,"No"
"LSB5",0.219531307891332,7.16418661307413,0.304996952022493,0.615820356539764,"No"
"AVT7",0.214767259891115,8.02232172922021,0.305829019875136,0.617259740426083,"No"
"LPL1",-0.227959654863892,6.31487839098676,0.306068325172521,0.617502086508955,"No"
"THI72",-0.288092688176679,3.99984483848579,0.306595756090331,0.618325319622985,"No"
"SAP30",-0.262393050117503,4.54236216996605,0.306759726330951,0.618415189827947,"No"
"BNA1",-0.215125621924176,7.79350747371941,0.307166255696051,0.618993789202276,"No"
"PGM2",0.211500099608569,8.87297560165501,0.307736718313094,0.619497000417626,"No"
"YOX1",-0.220321559617847,6.79277626491822,0.307751410889465,0.619497000417626,"No"
"SEC31",-0.214345452169601,7.91428704310275,0.307774817932912,0.619497000417626,"No"
"HSE1",-0.222770547716543,6.66902525232596,0.308108786685842,0.619928285254847,"No"
"BIT2",-0.243198111333965,5.32045077796506,0.308779289544067,0.620634625675304,"No"
"GRC3",0.246372228080286,5.05658316540338,0.308797942131075,0.620634625675304,"No"
"DYN3",0.237828766678989,5.5936355894958,0.308819353227507,0.620634625675304,"No"
"YCK1",-0.217344588630834,7.22049543117564,0.309098709845042,0.620955088552162,"No"
"HSL7",-0.224107338963451,6.52234737402761,0.309383330884561,0.621285874622389,"No"
"MGS1",-0.257225622331983,4.78589437271717,0.309615763930657,0.621342751102959,"No"
"LCB5",-0.229541664048674,5.96929477092496,0.309651600810337,0.621342751102959,"No"
"RCK2",-0.214529419305828,7.65134217791395,0.309994422903095,0.621607602322075,"No"
"YDC1",0.214565615812169,7.6094901186435,0.31032750148867,0.621607602322075,"No"
"COX18",0.239530400068828,5.2953953531959,0.310618116884695,0.621607602322075,"No"
"SUP45",0.211118297242245,8.49922350126737,0.310656648979151,0.621607602322075,"No"
"THI80",0.254277302652417,4.8297880515271,0.310769681953699,0.621607602322075,"No"
"TPK2",0.215589936925324,7.38081455477199,0.310776849048758,0.621607602322075,"No"
"ARO2",-0.212786825796721,7.97196353298061,0.310794749411513,0.621607602322075,"No"
"INO2",0.235988657864514,5.54955478506356,0.310863404255956,0.621607602322075,"No"
"ALO1",0.213920013796702,7.69455862283055,0.310863813480242,0.621607602322075,"No"
"RCO1",-0.249714821117864,4.8776389838713,0.311853852483876,0.623346623702815,"No"
"PDH1",-0.210297095867085,8.58960533614563,0.312026387096172,0.623450871439457,"No"
"DMA2",0.220715289670743,6.53181615831855,0.312385554740649,0.62387573490461,"No"
"BUD8",0.22800206610618,5.83601567314517,0.312495247719659,0.62387573490461,"No"
"COI1",0.229935021795283,5.91919074033466,0.31260041167744,0.62387573490461,"No"
"DOP1",0.224165826454962,6.20962659927028,0.312853961914195,0.62405834833447,"No"
"URA4",0.225303917374232,6.25949817175623,0.313239723409871,0.62405834833447,"No"
"NPR2",0.238396426780479,5.30425414263488,0.31325974020733,0.62405834833447,"No"
"WIP1",-0.230282846128587,5.92268792520064,0.313491508900949,0.62405834833447,"No"
"ATG8",0.218554326880181,6.82151685122043,0.31351008781436,0.62405834833447,"No"
"ATF1",0.227826829983806,5.96042565265019,0.313513609284911,0.62405834833447,"No"
"SPF1",0.211064253498955,8.09242522507656,0.313678542452405,0.62405834833447,"No"
"RPL27A",0.207689459808258,9.53767683701371,0.31396549075642,0.62405834833447,"No"
"OTU2",-0.249059086795373,5.03992225298953,0.314052888982384,0.62405834833447,"No"
"HSK3",-0.235977595928766,5.39687791688754,0.314057444382338,0.62405834833447,"No"
"RNY1",0.216477931578856,7.0202341204406,0.314062811718102,0.62405834833447,"No"
"UGA2",0.21476501826393,7.26976519481021,0.314137886485415,0.62405834833447,"No"
"MRPL33",-0.231728212891297,5.66228419741056,0.314308131500294,0.624157136901849,"No"
"KRE9",-0.209212878732741,8.47781131148183,0.315210211549348,0.62528968879931,"No"
"MGM1",-0.227648771955138,5.84607839249824,0.315309373225012,0.62528968879931,"No"
"LOC1",0.226908638059593,5.84514968817258,0.315309373225012,0.62528968879931,"No"
"DYN1",-0.23058597438063,5.61511361770895,0.315361395470901,0.62528968879931,"No"
"SEC2",-0.227310658877467,5.90828771139429,0.315728719189651,0.625707479697089,"No"
"RRN10",0.251077934635792,4.76057945585895,0.315813738545702,0.625707479697089,"No"
"NCR1",0.21586020720378,6.97652289887723,0.316181743456611,0.626197036084814,"No"
"SNU71",-0.237804559497858,5.34640024026086,0.316543027877918,0.626672913371459,"No"
"MSC3",0.215483636542814,6.99237918453927,0.316764647245385,0.626872032129861,"No"
"TFC3",-0.224260218786291,6.10453737062303,0.317141712430263,0.627378505987904,"No"
"ROD1",0.234228236499269,5.62225527404052,0.317522554247556,0.627892061263114,"No"
"NPP1",-0.219454217103374,6.53652423591911,0.318080395085089,0.628650735476919,"No"
"PHO87",-0.218398045765107,6.66477857212763,0.318244625523796,0.628650735476919,"No"
"XDJ1",0.231327239372848,5.49441168036128,0.318270366561205,0.628650735476919,"No"
"NOC2",-0.224725679801295,6.17851997471382,0.318512388010273,0.6286618731988,"No"
"DCK1",0.226182130837806,5.8766946507174,0.3185187787746,0.6286618731988,"No"
"RRP8",0.245505847066278,4.98117023247513,0.318698741246878,0.628777440349555,"No"
"DET1",-0.223632494965483,6.1964475250853,0.318834853253248,0.628806437547056,"No"
"VHC1",-0.221408051605148,6.32582760923505,0.319113055970898,0.628890401115626,"No"
"MRX1",-0.239767481784011,5.29409217875895,0.319197086471174,0.628890401115626,"No"
"SYC1",-0.238382234242927,5.16416450048505,0.319364769554806,0.628890401115626,"No"
"PAU6",1.03723380383457,0.200161012665524,0.319467384113054,0.628890401115626,"No"
"LRS4",-0.252845319019707,4.77642496751105,0.319484581064918,0.628890401115626,"No"
"ATG16",0.301720735468906,3.5379223706232,0.319799058847852,0.629270260552062,"No"
"CRR1",-0.263937300473339,4.42972191480133,0.319951124706218,0.629330374042349,"No"
"PEP12",-0.21384162377605,6.98996202159399,0.320601433417704,0.630370092509602,"No"
"CHS2",-0.217088889675115,6.62564841261181,0.321798508905384,0.632483672721437,"No"
"RKM1",0.230283440978467,5.53451818535363,0.322234630725335,0.632760559121408,"No"
"EPL1",0.213274039262771,6.96186580756308,0.322296553842142,0.632760559121408,"No"
"RIA1",-0.221943110199192,6.10329043466593,0.322354407954689,0.632760559121408,"No"
"KAR5",0.240281234536123,5.10301445920733,0.322428097223672,0.632760559121408,"No"
"SLO1",0.297795773637465,3.64648387998889,0.322736835085034,0.63304186924919,"No"
"SUS1",0.22773604085495,5.75909682212309,0.322815905905988,0.63304186924919,"No"
"ATR2",-0.257627291385252,4.59737175263664,0.323329468802661,0.633808977641552,"No"
"SRF1",0.21819396463311,6.34033151668967,0.323885700259187,0.634376600687844,"No"
"PGA2",0.212280266657899,6.99645974137744,0.32398437140603,0.634376600687844,"No"
"ECM25",-0.224278509510924,5.89374221985286,0.323986504888849,0.634376600687844,"No"
"SGE1",0.214314624828347,6.62140056633602,0.324415286536999,0.634976103165199,"No"
"TAF1",-0.225056640953786,5.87457276890483,0.324571922294836,0.635042684384192,"No"
"VPS27",-0.219964911643179,6.21534874208571,0.324762449126363,0.635175500009605,"No"
"RNQ1",-0.210626218494846,7.16035333839053,0.325252381382089,0.635885710609709,"No"
"MIC26",-0.209984450263683,7.2534590881186,0.325371139817673,0.635885710609709,"No"
"APJ1",0.213730303754921,6.6267068454763,0.326104948996087,0.636884219141741,"No"
"PCH2",0.279891786816103,3.91303956685522,0.326128007175883,0.636884219141741,"No"
"NRP1",0.228068748843671,5.52125340343533,0.326382240972588,0.63689575984734,"No"
"MAG2",-0.223893197180258,5.88050556402294,0.32640269586173,0.63689575984734,"No"
"SPO12",-0.233445278052278,5.18827816531835,0.326502846571672,0.63689575984734,"No"
"RFM1",-0.259865720946084,4.33371025993533,0.326785152814534,0.636958113124325,"No"
"SLN1",-0.220639551443109,6.04251800264985,0.326887073643283,0.636958113124325,"No"
"PPN1",-0.205328774332426,8.11330554824218,0.326903777695396,0.636958113124325,"No"
"DIP2",0.223352632068021,5.65373365661534,0.327127106350958,0.637153547871986,"No"
"CAF20",0.207845568448743,7.48042893140227,0.327291187488704,0.63723348120451,"No"
"RTC5",0.214099252215902,6.67108359406972,0.328257419824971,0.638874549896102,"No"
"PET54",0.219220704916343,6.10310432726351,0.328422622210224,0.638937911318495,"No"
"YCH1",0.218407425311258,6.17615908354866,0.328536717096187,0.638937911318495,"No"
"SLC1",0.208819971821427,7.20668088692724,0.328686158721428,0.638988594601455,"No"
"HRB1",-0.211206697448089,6.8490691447833,0.32930929315456,0.63993691250935,"No"
"TIF11",0.206029866851165,7.65604385325669,0.329520369742255,0.63993691250935,"No"
"ESS1",-0.212113524589882,6.82775791671834,0.32954465063959,0.63993691250935,"No"
"LIA1",0.208451436073977,7.18763779100981,0.32982486057839,0.639967198470908,"No"
"GIP3",0.216386327083694,6.29766482183952,0.329923064022794,0.639967198470908,"No"
"MNS1",0.228730083498747,5.63808039886087,0.32998684302471,0.639967198470908,"No"
"NOP58",0.209859492171012,6.96742828629913,0.330054525413361,0.639967198470908,"No"
"COX10",-0.226285896177391,5.68957334807344,0.330572028907035,0.640371296623165,"No"
"RKM3",0.22261322309324,5.6896986199139,0.330572028907035,0.640371296623165,"No"
"AIM36",0.225812827333044,5.50786560582349,0.330633876649999,0.640371296623165,"No"
"MGL2",-0.227754620508691,5.53665892215077,0.330954368903727,0.640752402449496,"No"
"MGT1",0.219287000592664,5.83135335589476,0.331156162279373,0.64090349941886,"No"
"ITR2",-0.213184211487649,6.38021447532744,0.331446236434594,0.64122527399879,"No"
"SRL2",-0.227582400126765,5.39694028890181,0.331697169508335,0.641372542767369,"No"
"CST26",0.227504294513817,5.61865344897868,0.33184153554578,0.641372542767369,"No"
"RAD26",-0.238734073565933,5.06361647519218,0.331893881949517,0.641372542767369,"No"
"MPH3",0.393475323350492,2.29245246636924,0.332943145102361,0.643005033977216,"No"
"FMP33",0.213990230960561,6.41587056021212,0.333045078204955,0.643005033977216,"No"
"NSE3",-0.221958213771306,5.74585296707024,0.33311112302778,0.643005033977216,"No"
"GAL7",0.672194629277038,1.16191293402056,0.333362407032131,0.643010765742795,"No"
"BSC1",0.672194629277038,1.16191293402056,0.333362407032131,0.643010765742795,"No"
"OCA6",0.225816116106451,5.57167840975009,0.333491122033193,0.643019553615007,"No"
"PHA2",0.230210758595821,5.40449370240268,0.334174649286617,0.644097695815181,"No"
"PMP1",0.199931488689194,8.92049233315594,0.334750067870032,0.644862433766845,"No"
"ARL1",0.214823538029402,6.22946850687937,0.334820444950579,0.644862433766845,"No"
"RPO26",0.205690523434871,7.28039467287518,0.334968493146924,0.644907742010379,"No"
"ARG82",-0.219303218516433,5.77637579136998,0.335294102829696,0.645294744910812,"No"
"RPS14A",0.197856017843371,10.2866108359561,0.335632363011147,0.645489684986975,"No"
"RPL13A",0.200128374138421,8.65344476112336,0.335644665315683,0.645489684986975,"No"
"PRP6",0.217706012121353,5.87216183069125,0.33693506612138,0.647655713400763,"No"
"SNF4",0.209942490030667,6.66159179249422,0.337213128382353,0.647655713400763,"No"
"MET31",0.236766633193017,5.00577968761306,0.337303378733616,0.647655713400763,"No"
"VAC7",-0.220931446911007,5.66408575948245,0.337390927902357,0.647655713400763,"No"
"ECT1",-0.215822778423823,6.18698291228595,0.337396237643417,0.647655713400763,"No"
"RPL35B",0.199821204586844,8.45650795754579,0.337569872411376,0.64774893264858,"No"
"ZNG1",-0.21901256797484,5.81090889951198,0.338357784560311,0.648749880482058,"No"
"AHA1",-0.198375016880522,8.94386167776015,0.338440345878955,0.648749880482058,"No"
"PUN1",-0.199642822041062,8.37307380359699,0.338579880423585,0.648749880482058,"No"
"RGP1",-0.222534957090384,5.69128843285246,0.338598841793542,0.648749880482058,"No"
"TSC3",0.21157468566611,6.34135324802888,0.338986628224239,0.648749880482058,"No"
"TAF4",-0.209498156343955,6.50819392845897,0.339191940727527,0.648749880482058,"No"
"UBP10",-0.209498156343955,6.50819392845897,0.339191940727527,0.648749880482058,"No"
"PPQ1",0.198771179818056,8.60492420888641,0.339213684400846,0.648749880482058,"No"
"YJU2",-0.253026468597683,4.44185629683966,0.339218898695774,0.648749880482058,"No"
"MLP2",-0.211669432958487,6.24671295546972,0.339889068048523,0.649429503196486,"No"
"TEL1",0.227284977047606,5.39412711539947,0.340130188205102,0.649429503196486,"No"
"PRE6",0.200886196302801,7.81060568978194,0.340174753540117,0.649429503196486,"No"
"GLN3",-0.221942458986891,5.42562493205931,0.340308438369893,0.649429503196486,"No"
"CMS1",0.228547603854135,5.23631166516479,0.340449717798848,0.649429503196486,"No"
"MUD2",-0.223807171159486,5.45766387217126,0.340477538889451,0.649429503196486,"No"
"RBH1",0.239177778196815,4.80178303590746,0.340560029359998,0.649429503196486,"No"
"CDC4",-0.208741430750574,6.5533993818619,0.340577433999161,0.649429503196486,"No"
"LOS1",0.219765480501371,5.77187533370645,0.341002445216451,0.650000612357748,"No"
"EFM3",0.258733396411372,4.19622218085186,0.341196702027281,0.650131611405184,"No"
"YPD1",0.208130820651705,6.54298899683956,0.341707859696335,0.650866129226672,"No"
"ECM5",0.212852012877944,5.99357397214153,0.3419115509168,0.650939980217818,"No"
"RMD1",-0.230249803739457,5.27405205473496,0.341998008529192,0.650939980217818,"No"
"PEX12",-0.210597894889955,6.33673086198846,0.342307881574374,0.651290418322441,"No"
"SRP40",-0.213628990169341,6.18580541074208,0.342553570662446,0.651518524590823,"No"
"FMP40",0.199525156205906,7.88487078524407,0.342751673905115,0.651655990879071,"No"
"MET7",-0.211924892023053,6.16897675526716,0.343255020740424,0.652143471336869,"No"
"GAT1",-0.198661347571229,8.05693757805221,0.343358479144543,0.652143471336869,"No"
"SER2",-0.218219516231506,5.60451123415649,0.343385836326635,0.652143471336869,"No"
"HOC1",0.203308839723274,7.08135684514197,0.343587545937479,0.652287353522802,"No"
"JLP2",0.284255824748312,3.7277582854327,0.34376459490577,0.652356934683215,"No"
"DEG1",-0.225625798886301,5.17875098762905,0.344280009468253,0.652356934683215,"No"
"TRX3",0.210487748729049,6.31087386342418,0.344281070532423,0.652356934683215,"No"
"SCS22",0.220522608521215,5.55316066183935,0.344317048672153,0.652356934683215,"No"
"SYF1",-0.230657258472525,5.24908372626248,0.34454878195406,0.652356934683215,"No"
"CFF1",0.207317638977745,6.49635593264622,0.344581282212807,0.652356934683215,"No"
"FAR11",-0.228452833791136,5.28303740930005,0.344668738202048,0.652356934683215,"No"
"SIN3",-0.205699924408576,6.58006229237132,0.344697822302775,0.652356934683215,"No"
"ACE2",-0.210446915583782,6.22825949068075,0.344848814102698,0.652356934683215,"No"
"LCD1",0.224277001596075,5.34768574770527,0.344883816791396,0.652356934683215,"No"
"MCH1",-0.20400427011386,6.85516116194078,0.345486631056295,0.653258584242625,"No"
"FUN12",-0.198844816686891,7.74171532048829,0.345858193476341,0.653722475917508,"No"
"ATG5",0.205729678901794,6.7647219206303,0.346447741323709,0.654597903070226,"No"
"GLO3",-0.200636260045703,7.31717057540844,0.346586778774108,0.654621782374583,"No"
"CRP1",0.196699301887952,8.19596487489715,0.347010919214912,0.655084493357974,"No"
"IPA1",0.225241772484847,5.22465901335779,0.347190046353799,0.655084493357974,"No"
"BUD6",-0.228826290635329,5.25822540781169,0.347259860950029,0.655084493357974,"No"
"CDD1",0.255380117059977,4.34969713063487,0.347337713605136,0.655084493357974,"No"
"TDA2",-0.220940173938575,5.451729455941,0.347556614928955,0.655258721775413,"No"
"SED5",-0.21698641030896,5.59193933939151,0.347693190264854,0.655260177439101,"No"
"IRC15",-0.214380753460322,5.92997334868816,0.347810432087293,0.655260177439101,"No"
"GAR1",0.198483282909965,7.56254130085191,0.34866020416755,0.656622253594087,"No"
"TCO89",-0.211970308351172,6.01727031430325,0.349475782523726,0.657621765143394,"No"
"CMI8",0.213132684266497,5.91327246892513,0.349595805677592,0.657621765143394,"No"
"CDC20",-0.216863664197472,5.7030795523261,0.349800240425985,0.657621765143394,"No"
"LSM3",-0.205036067222777,6.58370373273421,0.349897439172768,0.657621765143394,"No"
"NCE101",0.217824537773827,5.54381197692855,0.349908942027903,0.657621765143394,"No"
"RAS2",0.19656031069144,7.88484355062505,0.34999316288381,0.657621765143394,"No"
"PIM1",-0.201419908675944,6.96659221451899,0.350079784997169,0.657621765143394,"No"
"HST4",-0.240270866848852,4.53875958017988,0.350469366228426,0.657739022192467,"No"
"RPB5",0.205212813555855,6.57078435249617,0.350507389058367,0.657739022192467,"No"
"ICS3",0.280073928431102,3.75386288443168,0.350538098643175,0.657739022192467,"No"
"GUF1",-0.244459564324622,4.59024443630243,0.350650210518131,0.657739022192467,"No"
"PRP2",-0.223095688446589,5.16669974242382,0.351336927643766,0.658788540284961,"No"
"RBG1",0.200327268290521,6.8632052494182,0.351746669368531,0.658915995896231,"No"
"SLT2",0.20068084433483,6.96105450257209,0.351883315842992,0.658915995896231,"No"
"RDS1",-0.252338316074326,4.36788938549242,0.352026841398607,0.658915995896231,"No"
"VMA3",0.19160692314275,9.73638558901812,0.352350709646606,0.658915995896231,"No"
"SHU1",-0.242884156602728,4.48920599523695,0.352425202073129,0.658915995896231,"No"
"TAH1",0.221305660235049,5.3731680036348,0.352480220607319,0.658915995896231,"No"
"SOM1",0.245404439639388,4.54182119212886,0.352567253457851,0.658915995896231,"No"
